date,campaign_id,campaign_name,ad_group_id,ad_group_name,impressions,clicks,cost,conversions,video_views,engagement_rate,reach,frequency,ctr,cpc,conversion_rate,view_rate,channel,data_source
2024-02-29,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,40110,1496,239,31,5246,0.0359,32822,1.22,0.0373,0.16,0.0213,0.1308,Organic,Facebook Ads
2024-02-29,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,70955,262,91,6,47986,0.0037,62869,1.13,0.0037,0.35,0.024,0.6763,Paid Social,Facebook Ads
2024-03-01,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,48860,1040,145,16,8677,0.0218,43583,1.12,0.0213,0.14,0.0157,0.1776,Paid Social,LinkedIn Ads
2024-03-01,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,15754,749,254,44,1621,0.0481,12150,1.3,0.0476,0.34,0.059,0.1029,Organic,Facebook Ads
2024-03-01,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,39576,1543,231,34,5410,0.0375,32441,1.22,0.039,0.15,0.0224,0.1367,Paid Social,Facebook Ads
2024-03-01,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,77712,287,106,7,52028,0.0037,66931,1.16,0.0037,0.37,0.026,0.6695,Paid Social,Facebook Ads
2024-03-02,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,52215,1096,153,18,9863,0.0215,41459,1.26,0.021,0.14,0.0167,0.1889,Paid Social,Facebook Ads
2024-03-02,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,16264,772,270,49,1719,0.0494,13637,1.19,0.0475,0.35,0.0645,0.1057,Paid Social,Facebook Ads
2024-03-02,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,37403,1421,227,29,4795,0.0379,32028,1.17,0.038,0.16,0.021,0.1282,Paid Social,Facebook Ads
2024-03-02,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,79005,276,96,7,52562,0.0038,69463,1.14,0.0035,0.35,0.028,0.6653,Paid Social,LinkedIn Ads
2024-03-03,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,52455,1096,164,18,9751,0.0216,40882,1.28,0.0209,0.15,0.017,0.1859,Paid Social,Facebook Ads
2024-03-03,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,13630,670,247,43,1342,0.0488,12007,1.14,0.0492,0.37,0.0651,0.0985,Paid Social,Facebook Ads
2024-03-03,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,37392,1383,221,30,4797,0.0378,29295,1.28,0.037,0.16,0.0224,0.1283,Paid Social,LinkedIn Ads
2024-03-03,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,69023,241,86,6,47204,0.0037,61180,1.13,0.0035,0.36,0.0279,0.6839,Paid Social,Facebook Ads
2024-03-04,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,48631,962,134,15,9171,0.0204,39002,1.25,0.0198,0.14,0.0163,0.1886,Paid Social,Facebook Ads
2024-03-04,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,13326,590,218,38,1351,0.0469,11306,1.18,0.0443,0.37,0.0652,0.1014,Paid Social,Facebook Ads
2024-03-04,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,36172,1284,205,27,4633,0.0345,29175,1.24,0.0355,0.16,0.0214,0.1281,Paid Social,Facebook Ads
2024-03-04,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,73313,271,97,5,50138,0.0035,59018,1.24,0.0037,0.36,0.0195,0.6839,Paid Social,LinkedIn Ads
2024-03-05,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,47835,961,144,14,8337,0.0205,39226,1.22,0.0201,0.15,0.0146,0.1743,Paid Social,Facebook Ads
2024-03-05,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,11710,528,190,32,1162,0.0468,10345,1.13,0.0451,0.36,0.0611,0.0993,Organic,Facebook Ads
2024-03-05,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,34812,1267,190,27,4462,0.0345,29090,1.2,0.0364,0.15,0.0215,0.1282,Paid Social,Facebook Ads
2024-03-05,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,63231,227,79,4,41239,0.0037,55363,1.14,0.0036,0.35,0.0179,0.6522,Paid Social,LinkedIn Ads
2024-03-06,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,44270,889,124,14,7857,0.0192,38650,1.15,0.0201,0.14,0.0158,0.1775,Paid Social,Facebook Ads
2024-03-06,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,14001,655,235,40,1429,0.047,10864,1.29,0.0468,0.36,0.0621,0.1021,Paid Social,LinkedIn Ads
2024-03-06,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,34056,1287,193,27,4188,0.0377,27587,1.23,0.0378,0.15,0.0215,0.123,Paid Social,Facebook Ads
2024-03-06,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,65918,243,85,6,43670,0.0035,50707,1.3,0.0037,0.35,0.0248,0.6625,Paid Social,Facebook Ads
2024-03-07,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,52011,1087,152,17,9257,0.0196,44051,1.18,0.0209,0.14,0.0157,0.178,Organic,Facebook Ads
2024-03-07,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,14852,666,246,42,1473,0.046,11817,1.26,0.0449,0.37,0.0642,0.0992,Paid Social,Facebook Ads
2024-03-07,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,36540,1337,200,29,5002,0.0362,31665,1.15,0.0366,0.15,0.0219,0.1369,Organic,Facebook Ads
2024-03-07,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,74479,268,91,6,49245,0.0034,60481,1.23,0.0036,0.34,0.0259,0.6612,Paid Social,Facebook Ads
2024-02-08,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,48065,927,129,12,8944,0.0186,41863,1.15,0.0193,0.14,0.0135,0.1861,Paid Social,Facebook Ads
2024-02-08,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,13124,611,226,36,1345,0.044,10964,1.2,0.0466,0.37,0.0595,0.1025,Paid Social,LinkedIn Ads
2024-02-08,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,34299,1210,193,23,4369,0.0349,27492,1.25,0.0353,0.16,0.0195,0.1274,Organic,Facebook Ads
2024-02-09,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,45557,865,121,10,8113,0.0186,39703,1.15,0.019,0.14,0.0122,0.1781,Organic,Facebook Ads
2024-02-09,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,14670,682,259,42,1609,0.0454,12863,1.14,0.0465,0.38,0.063,0.1097,Paid Social,LinkedIn Ads
2024-02-09,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,39081,1461,219,27,5283,0.0363,34768,1.12,0.0374,0.15,0.0191,0.1352,Paid Social,Facebook Ads
2024-02-10,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,48253,969,135,13,9346,0.0193,38248,1.26,0.0201,0.14,0.0144,0.1937,Paid Social,Facebook Ads
2024-02-10,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,11953,518,217,34,1247,0.0419,10781,1.11,0.0434,0.42,0.0665,0.1044,Paid Social,Facebook Ads
2024-02-10,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,39214,1470,220,28,5046,0.0363,31496,1.25,0.0375,0.15,0.0194,0.1287,Paid Social,Facebook Ads
2024-02-11,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,51192,998,139,14,9547,0.0194,40495,1.26,0.0195,0.14,0.0146,0.1865,Paid Social,Facebook Ads
2024-02-11,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,13881,653,228,41,1494,0.0473,10738,1.29,0.0471,0.35,0.0635,0.1077,Paid Social,Facebook Ads
2024-02-11,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,69023,234,86,4,46252,0.0034,58827,1.17,0.0034,0.37,0.0207,0.6701,Paid Social,Facebook Ads
2024-02-12,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,48011,945,132,13,9016,0.0192,39458,1.22,0.0197,0.14,0.0141,0.1878,Paid Social,Facebook Ads
2024-02-12,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,11940,527,200,34,1291,0.0433,9608,1.24,0.0442,0.38,0.0647,0.1082,Paid Social,Facebook Ads
2024-02-12,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,71668,258,98,6,47759,0.0036,62150,1.15,0.0036,0.38,0.0245,0.6664,Paid Social,Facebook Ads
2024-02-13,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,45838,880,132,10,8539,0.0203,36801,1.25,0.0192,0.15,0.012,0.1863,Paid Social,Facebook Ads
2024-02-13,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,32873,1173,175,21,4385,0.0369,26770,1.23,0.0357,0.15,0.0187,0.1334,Paid Social,Facebook Ads
2024-02-13,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,68782,240,88,4,47308,0.0036,54803,1.26,0.0035,0.37,0.0201,0.6878,Paid Social,Facebook Ads
2024-02-14,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,50695,1054,147,15,9530,0.0216,43675,1.16,0.0208,0.14,0.015,0.188,Paid Social,Facebook Ads
2024-02-14,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,14085,647,252,42,1553,0.0463,11062,1.27,0.046,0.39,0.0652,0.1103,Paid Social,LinkedIn Ads
2024-02-14,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,39347,1455,218,30,5520,0.0378,31176,1.26,0.037,0.15,0.0207,0.1403,Paid Social,Facebook Ads
2024-02-15,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,46167,918,137,13,8254,0.0205,41436,1.11,0.0199,0.15,0.0144,0.1788,Paid Social,Facebook Ads
2024-02-15,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,12487,555,222,37,1253,0.0435,10674,1.17,0.0445,0.4,0.0678,0.1004,Paid Social,Facebook Ads
2024-02-15,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,70797,254,91,6,50103,0.0037,63039,1.12,0.0036,0.36,0.0256,0.7077,Paid Social,Facebook Ads
2024-02-16,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,53314,1103,154,16,9601,0.0202,43972,1.21,0.0207,0.14,0.015,0.1801,Organic,Facebook Ads
2024-02-16,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,35725,1271,203,25,4708,0.0348,31556,1.13,0.0356,0.16,0.0203,0.1318,Organic,Facebook Ads
2024-02-16,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,67967,251,92,6,46068,0.0036,59226,1.15,0.0037,0.37,0.0245,0.6778,Paid Social,Facebook Ads
2024-02-17,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,48181,968,135,13,9038,0.0191,43327,1.11,0.0201,0.14,0.0137,0.1876,Paid Social,Facebook Ads
2024-02-17,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,13193,630,233,40,1402,0.0449,10542,1.25,0.0478,0.37,0.0638,0.1063,Paid Social,Facebook Ads
2024-02-17,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,39240,1475,236,28,5179,0.0358,30226,1.3,0.0376,0.16,0.0196,0.132,Paid Social,Facebook Ads
2024-02-18,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,50462,1039,145,16,9098,0.0216,39461,1.28,0.0206,0.14,0.0156,0.1803,Paid Social,Facebook Ads
2024-02-18,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,14801,735,257,43,1648,0.0477,12974,1.14,0.0497,0.35,0.0594,0.1114,Paid Social,Facebook Ads
2024-02-18,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,40638,1523,228,30,5803,0.0385,31772,1.28,0.0375,0.15,0.0197,0.1428,Organic,Facebook Ads
2024-02-18,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,72567,261,96,7,47487,0.0038,56723,1.28,0.0036,0.37,0.0301,0.6544,Paid Social,Facebook Ads
2024-02-19,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,47859,1000,140,14,9299,0.0201,41965,1.14,0.0209,0.14,0.0145,0.1943,Organic,Facebook Ads
2024-02-19,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,13927,661,244,41,1484,0.0471,11024,1.26,0.0475,0.37,0.0635,0.1066,Paid Social,Facebook Ads
2024-02-19,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,37745,1419,212,29,5001,0.0355,32816,1.15,0.0376,0.15,0.0209,0.1325,Paid Social,LinkedIn Ads
2024-02-19,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,70367,253,93,7,49327,0.0036,55289,1.27,0.0036,0.37,0.0281,0.701,Paid Social,LinkedIn Ads
2024-02-20,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,44287,921,138,13,8334,0.0204,34365,1.29,0.0208,0.15,0.0143,0.1882,Paid Social,Facebook Ads
2024-02-20,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,11557,553,210,32,1179,0.0469,9591,1.2,0.0479,0.38,0.0586,0.1021,Paid Social,Facebook Ads
2024-02-20,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,34868,1269,190,23,4578,0.0365,28593,1.22,0.0364,0.15,0.0186,0.1313,Paid Social,Facebook Ads
2024-02-20,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,67433,249,87,5,46771,0.0038,54594,1.24,0.0037,0.35,0.0202,0.6936,Paid Social,Facebook Ads
2024-02-21,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,41178,811,121,11,7304,0.0201,32943,1.25,0.0197,0.15,0.0144,0.1774,Paid Social,LinkedIn Ads
2024-02-21,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,9939,455,172,27,899,0.0479,8907,1.12,0.0458,0.38,0.06,0.0905,Paid Social,LinkedIn Ads
2024-02-21,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,29606,1086,173,19,3582,0.0365,25927,1.14,0.0367,0.16,0.0178,0.121,Paid Social,Facebook Ads
2024-02-21,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,56859,204,71,3,38942,0.0035,44244,1.29,0.0036,0.35,0.0178,0.6849,Paid Social,LinkedIn Ads
2024-02-22,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,47845,976,136,15,8425,0.0194,39661,1.21,0.0204,0.14,0.0156,0.1761,Organic,Facebook Ads
2024-02-22,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,12256,535,208,33,1333,0.0461,10444,1.17,0.0437,0.39,0.0631,0.1088,Organic,Facebook Ads
2024-02-22,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,38036,1361,204,26,5169,0.0347,34307,1.11,0.0358,0.15,0.0194,0.1359,Paid Social,Facebook Ads
2024-02-22,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,64953,233,81,5,45395,0.0038,55377,1.17,0.0036,0.35,0.023,0.6989,Paid Social,Facebook Ads
2024-02-23,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,49672,998,139,15,9209,0.0203,39341,1.26,0.0201,0.14,0.0153,0.1854,Paid Social,Facebook Ads
2024-02-23,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,14407,688,247,41,1607,0.0473,12679,1.14,0.0478,0.36,0.0604,0.1116,Paid Social,Facebook Ads
2024-02-23,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,40982,1524,243,31,5524,0.0385,35617,1.15,0.0372,0.16,0.0208,0.1348,Paid Social,LinkedIn Ads
2024-02-23,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,69406,249,87,6,48646,0.0035,57041,1.22,0.0036,0.35,0.0266,0.7009,Paid Social,Facebook Ads
2024-02-24,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,48754,1038,145,16,8912,0.0208,38715,1.26,0.0213,0.14,0.0161,0.1828,Organic,Facebook Ads
2024-02-24,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,14745,701,252,44,1562,0.0495,12634,1.17,0.0476,0.36,0.064,0.106,Paid Social,Facebook Ads
2024-02-24,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,42806,1656,248,34,5997,0.0388,33117,1.29,0.0387,0.15,0.0207,0.1401,Paid Social,Facebook Ads
2024-02-24,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,80376,289,101,8,53892,0.0036,66620,1.21,0.0036,0.35,0.0302,0.6705,Organic,Facebook Ads
2024-02-25,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,48154,1011,141,15,8648,0.0198,43573,1.11,0.021,0.14,0.0153,0.1796,Paid Social,Facebook Ads
2024-02-25,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,14900,718,265,45,1484,0.0459,13226,1.13,0.0482,0.37,0.0637,0.0996,Paid Social,Facebook Ads
2024-02-25,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,40002,1524,243,31,5256,0.0366,32643,1.23,0.0381,0.16,0.0204,0.1314,Paid Social,Facebook Ads
2024-02-25,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,69987,251,87,6,49319,0.0034,56917,1.23,0.0036,0.35,0.0262,0.7047,Paid Social,LinkedIn Ads
2024-02-26,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,50706,1014,141,15,9218,0.0211,40941,1.24,0.02,0.14,0.0153,0.1818,Organic,Facebook Ads
2024-02-26,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,12807,580,214,35,1229,0.0443,10229,1.25,0.0453,0.37,0.0614,0.096,Paid Social,Facebook Ads
2024-02-26,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,36627,1318,210,26,4977,0.0357,28517,1.28,0.036,0.16,0.0203,0.1359,Paid Social,LinkedIn Ads
2024-02-26,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,74239,274,95,6,47631,0.0035,65849,1.13,0.0037,0.35,0.0238,0.6416,Paid Social,Facebook Ads
2024-02-27,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,43047,895,125,12,7632,0.0206,33443,1.29,0.0208,0.14,0.0142,0.1773,Paid Social,LinkedIn Ads
2024-02-27,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,12175,545,196,33,1233,0.0451,10868,1.12,0.0448,0.36,0.0617,0.1013,Paid Social,Facebook Ads
2024-02-27,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,33521,1206,180,23,4649,0.0344,29129,1.15,0.036,0.15,0.0191,0.1387,Paid Social,Facebook Ads
2024-02-27,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,60037,210,71,4,39048,0.0037,46772,1.28,0.0035,0.34,0.0206,0.6504,Paid Social,LinkedIn Ads
2024-02-28,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,43354,849,118,12,7682,0.0195,38198,1.13,0.0196,0.14,0.0143,0.1772,Paid Social,Facebook Ads
2024-02-28,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,10467,479,182,30,932,0.0456,8553,1.22,0.0458,0.38,0.0629,0.0891,Paid Social,LinkedIn Ads
2024-02-28,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,32819,1181,177,23,3747,0.0354,25846,1.27,0.036,0.15,0.0195,0.1142,Paid Social,LinkedIn Ads
2024-02-28,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,66226,238,83,4,45993,0.0034,53677,1.23,0.0036,0.35,0.0182,0.6945,Paid Social,Facebook Ads
2024-02-29,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,47668,977,136,14,8789,0.0207,42685,1.12,0.0205,0.14,0.0147,0.1844,Paid Social,Facebook Ads
2024-02-29,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,12755,563,202,36,1303,0.0446,10319,1.24,0.0442,0.36,0.0641,0.1022,Paid Social,LinkedIn Ads
2024-02-29,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,33842,1248,199,25,4182,0.0365,29435,1.15,0.0369,0.16,0.0202,0.1236,Paid Social,Facebook Ads
2024-02-29,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,62759,225,81,4,42425,0.0038,50289,1.25,0.0036,0.36,0.0213,0.676,Paid Social,Facebook Ads
2024-03-01,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,48276,989,138,15,8781,0.0202,39912,1.21,0.0205,0.14,0.0154,0.1819,Paid Social,Facebook Ads
2024-03-01,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,14015,632,227,40,1501,0.0439,11995,1.17,0.0451,0.36,0.0639,0.1071,Paid Social,Facebook Ads
2024-03-01,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,40211,1528,244,30,5303,0.0353,32464,1.24,0.038,0.16,0.0199,0.1319,Paid Social,Facebook Ads
2024-03-01,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,71681,258,92,6,46069,0.0037,60550,1.18,0.0036,0.36,0.0241,0.6427,Paid Social,Facebook Ads
2024-03-02,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,49205,1023,143,16,8502,0.0217,40508,1.21,0.0208,0.14,0.0163,0.1728,Paid Social,Facebook Ads
2024-03-02,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,13939,677,236,39,1424,0.0499,12174,1.14,0.0486,0.35,0.0579,0.1022,Paid Social,Facebook Ads
2024-03-02,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,40511,1579,236,33,5622,0.0382,34570,1.17,0.039,0.15,0.0215,0.1388,Paid Social,Facebook Ads
2024-03-02,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,69052,241,86,6,45519,0.0037,53119,1.3,0.0035,0.36,0.0271,0.6592,Organic,Facebook Ads
2024-03-03,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,50932,1054,147,17,8877,0.0218,40693,1.25,0.0207,0.14,0.0162,0.1743,Organic,Facebook Ads
2024-03-03,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,14916,721,259,44,1618,0.0467,12310,1.21,0.0484,0.36,0.0612,0.1085,Paid Social,Facebook Ads
2024-03-03,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,38849,1522,228,33,5112,0.0375,35160,1.1,0.0392,0.15,0.0217,0.1316,Paid Social,Facebook Ads
2024-03-03,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,74562,275,99,8,49046,0.0038,59161,1.26,0.0037,0.36,0.0294,0.6578,Paid Social,Facebook Ads
2024-03-04,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,51686,1069,160,16,9846,0.0215,42906,1.2,0.0207,0.15,0.0157,0.1905,Paid Social,Facebook Ads
2024-03-04,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,14815,731,263,47,1534,0.0476,12115,1.22,0.0494,0.36,0.0649,0.1036,Paid Social,Facebook Ads
2024-03-04,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,37104,1358,217,31,4997,0.0359,30034,1.24,0.0366,0.16,0.0232,0.1347,Organic,Facebook Ads
2024-03-04,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,70058,252,90,7,47639,0.0038,55035,1.27,0.0036,0.36,0.0279,0.68,Paid Social,LinkedIn Ads
2024-03-05,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,46388,955,133,14,8178,0.0204,37107,1.25,0.0206,0.14,0.0154,0.1763,Paid Social,LinkedIn Ads
2024-03-05,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,11934,548,197,34,1148,0.0443,9783,1.22,0.046,0.36,0.0623,0.0962,Paid Social,LinkedIn Ads
2024-03-05,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,33226,1186,177,24,4123,0.0348,28431,1.17,0.0357,0.15,0.0208,0.1241,Organic,Facebook Ads
2024-03-05,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,69804,258,87,5,46349,0.0034,55492,1.26,0.0037,0.34,0.02,0.664,Paid Social,Facebook Ads
2024-03-06,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,46458,947,142,13,8227,0.0208,37500,1.24,0.0204,0.15,0.0139,0.1771,Organic,Facebook Ads
2024-03-06,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,12155,555,205,34,1155,0.0464,9426,1.29,0.0457,0.37,0.0628,0.0951,Paid Social,LinkedIn Ads
2024-03-06,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,32582,1133,169,22,3880,0.0365,25544,1.28,0.0348,0.15,0.0203,0.1191,Paid Social,Facebook Ads
2024-03-06,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,61339,214,70,3,41176,0.0037,53101,1.16,0.0035,0.33,0.0164,0.6713,Paid Social,Facebook Ads
2024-03-07,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,48912,1007,140,15,9190,0.0198,40510,1.21,0.0206,0.14,0.0153,0.1879,Paid Social,LinkedIn Ads
2024-03-07,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,12653,583,215,36,1262,0.0448,10695,1.18,0.0461,0.37,0.063,0.0998,Paid Social,LinkedIn Ads
2024-03-07,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,34406,1245,199,27,4414,0.0352,30109,1.14,0.0362,0.16,0.0219,0.1283,Paid Social,Facebook Ads
2024-03-07,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,66744,246,83,5,42762,0.0037,56686,1.18,0.0037,0.34,0.0231,0.6407,Paid Social,Facebook Ads
2024-03-08,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,45772,906,126,14,8490,0.021,38285,1.2,0.0198,0.14,0.0157,0.1855,Organic,Facebook Ads
2024-03-08,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,14969,679,244,42,1540,0.0441,12217,1.23,0.0454,0.36,0.0632,0.1029,Paid Social,Facebook Ads
